socks5://36.255.98.184:4101,SA,Unknown
socks5://62.60.131.193:4177,SA,Unknown
socks5://36.255.98.167:5124,SA,Unknown
socks5://36.255.98.169:4090,SA,Unknown
socks5://62.60.131.179:4119,SA,Unknown
socks5://36.255.98.160:4096,SA,Unknown
socks5://62.60.131.181:4115,SA,Unknown
socks5://62.60.131.191:4371,SA,Unknown
socks5://36.255.98.162:4086,SA,Unknown
socks5://62.60.131.181:4147,SA,Unknown
socks5://36.255.98.183:4115,SA,Unknown
socks5://36.255.98.163:4045,SA,Unknown
socks5://36.255.98.167:4072,SA,Unknown
socks5://36.255.98.168:4092,SA,Unknown
socks5://36.255.98.168:5000,SA,Unknown
socks5://36.255.98.165:5029,SA,Unknown
